,Ticker,Hurst Exponent,t_statistic,p_value
404,TRGP,0.5823085900382775,3.233300399504748,0.0012236881404856792
405,TRMB,0.5436866114484074,1.7161263263464377,0.08613892374334786
406,TROW,0.5784837615387954,3.083050960051814,0.002048900655983843
407,TRV,0.6166819441991516,4.583577201585637,4.570880121956833e-06
408,TSCO,0.6276361438681521,5.013887308338323,5.33412349179585e-07
409,TSLA,0.6504167906305752,5.908771721297714,3.446679386343021e-09
410,TSN,0.6218976220764044,4.788462904965651,1.680636212197939e-06
411,TT,0.6592169511926805,6.254465441089643,3.988798180643016e-10
412,TTWO,0.6633278311690955,6.415951743599228,1.3994583270005023e-10
413,TXN,0.6437623804138014,5.647368783859989,1.6292209803481228e-08
414,TXT,0.5828975288189864,3.2564354816883236,0.0011282056749923886
415,TYL,0.6696865202011123,6.665737966130619,2.6333824010293938e-11
416,UAL,0.5512043404777154,2.011442723608572,0.04427871445859899
417,UDR,0.5608897305009088,2.3919106117936004,0.016760923908735847
418,UHS,0.5792543089473982,3.1133201123105745,0.001849952461345561
419,ULTA,0.5994808649925354,3.907873046711879,9.311220740482185e-05
420,UNH,0.6827123894333451,7.177428765024011,7.103206911551752e-13
421,UNP,0.6221905328792628,4.799969220593959,1.5869001748214373e-06
422,UPS,0.5645030653994001,2.5338520199188403,0.011281636258722694
423,URI,0.6125622716997227,4.421745505379473,9.790673499043834e-06
424,USB,0.5482320382982145,1.8946827861590343,0.05813443962261666
425,V,0.6872709907507727,7.356502752975536,1.887379141862766e-13
426,VLO,0.6287924591809981,5.059310450215007,4.207753194762631e-07
427,VMC,0.6000012056191395,3.9283134108961666,8.554368349722452e-05
428,VRSK,0.6259083375309018,4.946014478565631,7.574832749934757e-07
429,VRSN,0.6173148772589669,4.608440496099722,4.057004428625888e-06
430,VRTX,0.5957700428059444,3.7621020785442054,0.0001684912486448198
431,VTR,0.48472222782293584,-0.6001515377759694,0.5484052478611949
432,VTRS,0.5163815433979079,0.6435106079247367,0.5198928337857303
433,VZ,0.5395400743065962,1.553239315513859,0.12036597193564225
434,WAB,0.5723633234357547,2.842623867879505,0.0044743840504455346
435,WAT,0.5919249033153404,3.6110547693224158,0.00030495424780041525
436,WBA,0.5479467102713111,1.883474342144289,0.05963611380325795
437,WBD,0.5007415328181041,0.02912938195037459,0.9767614023284732
438,WDAY,0.5768901772181796,3.0204507281915,0.0025239877064673344
439,WDC,0.5298992043367154,1.1745202934689858,0.24018668836337698
440,WEC,0.6030800019587064,4.049256722281842,5.138055780662398e-05
441,WELL,0.5288010308778524,1.131381118303717,0.2578947152095459
442,WFC,0.5474071358714754,1.8622784241758221,0.06256385507574524
443,WM,0.6689092456217978,6.635204552708595,3.240518964275907e-11
444,WMB,0.5223645801224972,0.8785402083937753,0.37965062733855026
445,WMT,0.5802289603495561,3.151607012456835,0.001623746505887036
446,WRB,0.6357253425552684,5.331652554159724,9.732301253784215e-08
447,WST,0.6847115852343906,7.255962494968874,3.9879211044535623e-13
448,WTW,0.5581947666646592,2.286045262328318,0.022251610746246042
449,WY,0.5432392355873565,1.6985522122765493,0.08940358702609297
450,WYNN,0.5212504724341335,0.8347750943005495,0.4038443512727201
451,XEL,0.6000415587118525,3.929898587737727,8.498169593784688e-05
452,XOM,0.5102081823225703,0.4010045605985264,0.6884167661934697
453,XYL,0.5998591123018767,3.9227316073534375,8.755066346299856e-05
454,YUM,0.5761919299239402,2.993021716780085,0.0027623009276032118
455,ZBH,0.5571532405891281,2.245131347091242,0.024759701760628028
456,ZBRA,0.6254033989962172,4.926179149529357,8.385312255665411e-07
457,ZTS,0.6312852309468665,5.157233157221749,2.5062564601441295e-07
